Time_seconds,Speed,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,SessionTime_seconds
69.697,115.0,3,12.0,False,0,26243.77527335139,0.8424053789991911,-424.0,-2127.0,541.0,3389.342
69.897,115.0,3,12.0,False,0,26294.696781577288,0.8440399209806493,-441.0,-2175.0,541.0,3389.542
70.217,117.0,3,12.0,False,0,26391.841004256767,0.8471581772098506,-475.0,-2266.0,541.0,3389.862
70.617,119.0,3,12.0,False,0,26536.50959103358,0.8518019296579501,-527.0,-2401.0,541.0,3390.262
70.857,120.0,3,12.0,False,0,26636.048528138614,0.8549970544128206,-565.0,-2493.0,541.0,3390.502
71.057,121.0,3,12.0,False,0,26723.894985096194,0.8578168593797618,-599.0,-2574.0,541.0,3390.702
71.496,123.0,3,11.0,False,0,26838.93410887589,0.8615095284282495,-646.0,-2679.0,541.0,3391.141
71.816,123.0,3,11.0,False,0,26914.08728578811,0.8639218886858844,-678.0,-2747.0,541.0,3391.461
72.056,124.0,3,11.0,False,0,27044.685907526626,0.8681140058754458,-738.0,-2863.0,541.0,3391.701
72.336,125.0,3,11.0,False,0,27120.488282159615,0.8705472048899406,-777.0,-2928.0,541.0,3391.981
72.616,126.0,3,12.0,False,0,27243.91032233073,0.874508959227655,-845.0,-3031.0,542.0,3392.261
72.777,126.0,3,14.0,False,0,27243.91032233073,0.874508959227655,-845.0,-3031.0,542.0,3392.422
73.017,127.0,3,18.0,False,0,27419.321268397387,0.8801395182064136,-957.0,-3166.0,542.0,3392.662
73.297,131.0,3,26.0,False,0,27528.215712700116,0.8836349476813372,-1034.0,-3243.0,542.0,3392.942
73.537,133.0,3,29.0,False,0,27528.215712700116,0.8836349476813372,-1034.0,-3243.0,542.0,3393.182
73.737,135.0,3,24.0,False,0,27587.113929990624,0.8855255360034133,-1079.0,-3281.0,542.0,3393.382
74.177,139.0,4,23.0,False,0,27799.151662481803,0.8923317871826306,-1251.0,-3405.0,542.0,3393.822
74.337,140.0,4,23.0,False,0,27893.172936670147,0.8953497991222864,-1333.0,-3451.0,542.0,3393.982
74.737,142.0,4,24.0,False,0,28003.19111698595,0.8988812996750992,-1431.0,-3501.0,541.0,3394.382
74.897,145.0,4,25.0,False,0,28067.59608573837,0.9009486505629268,-1489.0,-3529.0,541.0,3394.542
75.057,146.0,4,24.0,False,0,28189.267775132408,0.9048542199617601,-1599.0,-3581.0,540.0,3394.702
75.337,148.0,4,24.0,False,0,28320.313568655132,0.9090606910280955,-1717.0,-3638.0,540.0,3394.982
75.537,149.0,4,21.0,False,0,28378.451336070128,0.910926869483111,-1769.0,-3664.0,540.0,3395.182
75.777,150.0,4,21.0,False,0,28378.451336070128,0.910926869483111,-1769.0,-3664.0,540.0,3395.422
76.017,151.0,4,20.0,False,0,28537.661888484217,0.916037408052737,-1911.0,-3736.0,541.0,3395.662
76.417,152.0,4,17.0,False,0,28750.537438982625,0.92287055255765,-2101.0,-3832.0,541.0,3396.062
76.577,152.0,4,15.0,False,0,28750.537438982625,0.92287055255765,-2101.0,-3832.0,541.0,3396.222
76.737,152.0,4,15.0,False,0,28944.63020031081,0.9291007837063558,-2275.0,-3918.0,541.0,3396.382
77.017,152.0,4,14.0,False,0,28944.63020031081,0.9291007837063558,-2275.0,-3918.0,541.0,3396.662
77.457,152.0,4,13.0,False,0,29101.642938647547,0.9341407741028811,-2417.0,-3985.0,542.0,3397.102
77.857,153.0,4,10.0,False,0,29253.843464270816,0.9390262961032825,-2556.0,-4047.0,542.0,3397.502
78.096,151.0,4,4.0,False,0,29397.38788248344,0.9436339635889285,-2689.0,-4101.0,543.0,3397.741
78.376,149.0,4,0.0,False,0,29572.018922106985,0.9492394881594912,-2853.0,-4161.0,542.0,3398.021
78.656,146.0,4,0.0,False,0,29572.018922106985,0.9492394881594912,-2853.0,-4161.0,542.0,3398.301
78.856,145.0,4,0.0,False,0,29718.12162570962,0.9539292746753116,-2992.0,-4206.0,542.0,3398.501
79.977,136.0,4,0.0,False,0,30144.831128767615,0.9676263276679553,-3408.0,-4301.0,529.0,3399.622
80.337,134.0,4,0.0,False,0,30242.836230675628,0.970772217470651,-3505.0,-4315.0,524.0,3399.982
80.697,131.0,4,0.0,False,0,30478.2762442672,0.97832966421051,-3739.0,-4341.0,512.0,3400.342
80.937,130.0,4,0.0,False,0,30478.2762442672,0.97832966421051,-3739.0,-4341.0,512.0,3400.582
81.097,130.0,4,0.0,False,0,30593.90063615749,0.9820411199236214,-3854.0,-4353.0,506.0,3400.742
81.337,128.0,4,0.0,False,0,30678.493780087716,0.9847564959977961,-3938.0,-4363.0,502.0,3400.982
81.497,126.0,4,0.0,False,0,30678.493780087716,0.9847564959977961,-3938.0,-4363.0,502.0,3401.142
81.697,125.0,4,0.0,False,0,30761.36717750812,0.9874166695069702,-4020.0,-4375.0,499.0,3401.342
81.857,125.0,4,0.0,False,0,30843.110678778863,0.99004057420252,-4099.0,-4396.0,496.0,3401.502
82.137,123.0,4,0.0,False,0,30961.980355315816,0.9938562011034371,-4186.0,-4477.0,493.0,3401.782
82.297,122.0,4,0.0,False,0,30961.980355315816,0.9938562011034371,-4186.0,-4477.0,493.0,3401.942
82.617,120.0,4,0.0,False,0,31153.380459808996,1.0,-4301.0,-4630.0,490.0,3402.262
